355;Fritz Albert;Lipmann;06/12/1899;7/24/1986;Germany (now Russia);RU;Koenigsberg (now Kaliningrad);male;1953;medicine;2;for his discovery of co-enzyme A and its importance for intermediary metabolism
42;Victor Franz;Hess;06/24/1883;12/17/1964;Austria;AT;Peggau;male;1936;physics;2;for his discovery of cosmic radiation
192;Harold Clayton;Urey;04/29/1893;01/05/1981;USA;US;Walkerton, IN;male;1934;chemistry;1;for his discovery of heavy hydrogen
321;Karl;Landsteiner;06/14/1868;6/26/1943;Austrian Empire (now Austria);AT;Vienna;male;1930;medicine;1;for his discovery of human blood groups
823;Harald;zur Hausen;03/11/1936; ;Germany;DE;Gelsenkirchen;male;2008;medicine;2;for his discovery of human papilloma viruses causing cervical cancer
457;Stanley B.;Prusiner;5/28/1942; ;USA;US;Des Moines, IA;male;1997;medicine;1;for his discovery of Prions - a new biological principle of infection
353;Selman Abraham;Waksman;07/22/1888;8/16/1973;Russian Empire (now Ukraine);UA;Priluka (now Nova Pryluka);male;1952;medicine;1;for his discovery of streptomycin, the first antibiotic effective against tuberculosis
239;Luis F.;Leloir;09/06/1906;12/02/1987;France;FR;Paris;male;1970;chemistry;1;for his discovery of sugar nucleotides and their role in the biosynthesis of carbohydrates
319;Christiaan;Eijkman;08/11/1858;11/05/1930;the Netherlands;NL;Nijkerk;male;1929;medicine;2;for his discovery of the antineuritic vitamin
310;Schack August Steenberg;Krogh;11/15/1874;9/13/1949;Denmark;DK;Grenë;male;1920;medicine;1;for his discovery of the capillary motor regulating mechanism
22;Charles Glover;Barkla;06/07/1877;10/23/1944;United Kingdom;GB;Widnes;male;1917;physics;1;"for his discovery of the characteristic R&ouml;ntgen radiation of the elements"
336;Edward Adelbert;Doisy;11/13/1893;10/23/1986;USA;US;Hume, IL;male;1943;medicine;2;for his discovery of the chemical nature of vitamin K
354;Hans Adolf;Krebs;8/25/1900;11/22/1981;Germany;DE;Hildesheim;male;1953;medicine;2;for his discovery of the citric acid cycle
863;Ralph M.;Steinman;1/14/1943;9/30/2011;Canada;CA;Montreal;male;2011;medicine;2;for his discovery of the dendritic cell and its role in adaptive immunity
19;Max;von Laue;10/09/1879;4/23/1960;Germany;DE;Pfaffendorf;male;1914;physics;1;for his discovery of the diffraction of X-rays by crystals
24;Johannes;Stark;04/15/1874;6/21/1957;Germany;DE;Schickenhof;male;1919;physics;1;for his discovery of the Doppler effect in canal rays and the splitting of spectral lines in electric fields
33;Arthur Holly;Compton;09/10/1892;3/15/1962;USA;US;Wooster, OH;male;1927;physics;2;for his discovery of the effect named after him
202;Otto;Hahn;03/08/1879;7/28/1968;Germany;DE;Frankfurt-on-the-Main;male;1944;chemistry;1;for his discovery of the fission of heavy nuclei
312;Otto Fritz;Meyerhof;04/12/1884;10/06/1951;Germany;DE;Hanover;male;1922;medicine;2;for his discovery of the fixed relationship between the consumption of oxygen and the metabolism of lactic acid in the muscle
347;Walter Rudolf;Hess;03/17/1881;08/12/1973;Switzerland;CH;Frauenfeld;male;1949;medicine;2;for his discovery of the functional organization of the interbrain as a coordinator of the activities of the internal organs
436;Susumu;Tonegawa;09/06/1939; ;Japan;JP;Nagoya;male;1987;medicine;1;for his discovery of the genetic principle for generation of antibody diversity
320;Sir Frederick Gowland;Hopkins;06/20/1861;5/16/1947;United Kingdom;GB;Eastbourne;male;1929;medicine;2;for his discovery of the growth-stimulating vitamins
346;Paul Hermann;Môller;01/12/1899;10/12/1965;Switzerland;CH;Olten;male;1948;medicine;1;for his discovery of the high efficiency of DDT as a contact poison against several arthropods
315;Willem;Einthoven;05/21/1860;9/29/2027;Java, Dutch East Indies (now Indonesia);ID;Semarang;male;1924;medicine;1;for his discovery of the mechanism of the electrocardiogram
322;Otto Heinrich;Warburg;10/08/1883;08/01/1970;Germany;DE;Freiburg im Breisgau;male;1931;medicine;1;for his discovery of the nature and mode of action of the respiratory enzyme
329;Hans;Spemann;06/27/1869;09/12/1941;"W&uuml;rttemberg (now Germany)";DE;Stuttgart;male;1935;medicine;1;for his discovery of the organizer effect in embryonic development
345;Bernardo Alberto;Houssay;04/10/1887;9/21/1971;Argentina;AR;Buenos Aires;male;1947;medicine;2;for his discovery of the part played by the hormone of the anterior pituitary lobe in the metabolism of sugar
43;Carl David;Anderson;09/03/1905;01/11/1991;USA;US;New York, NY;male;1936;physics;2;for his discovery of the positron
316;Johannes Andreas Grib;Fibiger;04/23/1867;1/30/2028;Denmark;DK;Silkeborg;male;1926;medicine;1;for his discovery of the Spiroptera carcinoma
348;Antonio Caetano de Abreu Freire Egas;Moniz;11/29/1874;12/13/1955;Portugal;PT;Avanca;male;1949;medicine;2;for his discovery of the therapeutic value of leucotomy in certain psychoses
317;Julius;Wagner-Jauregg;03/07/1857;9/27/1940;Austria;AT;Wels;male;1927;medicine;1;for his discovery of the therapeutic value of malaria inoculation in the treatment of dementia paralytica
36;Prince Louis-Victor Pierre Raymond;de Broglie;08/15/1892;3/19/1987;France;FR;Dieppe;male;1929;physics;1;for his discovery of the wave nature of electrons
383;Peyton;Rous;10/05/1879;2/16/1972;USA;US;Baltimore, MD;male;1966;medicine;2;for his discovery of tumour-inducing viruses
335;Henrik Carl Peter;Dam;02/21/1895;4/17/1976;Denmark;DK;Copenhagen;male;1943;medicine;2;for his discovery of vitamin K
311;Archibald Vivian;Hill;09/26/1886;06/03/1977;United Kingdom;GB;Bristol;male;1922;medicine;2;for his discovery relating to the production of heat in the muscle
204;James Batcheller;Sumner;11/19/1887;08/12/1955;USA;US;Canton, MA;male;1946;chemistry;2;for his discovery that enzymes can be crystallized
180;Francis William;Aston;09/01/1877;11/20/1945;United Kingdom;GB;Harborne;male;1922;chemistry;1;for his discovery, by means of his mass spectrograph, of isotopes, in a large number of non-radioactive elements, and for his enunciation of the whole-number rule
651;Eugenio;Montale;10/12/1896;09/12/1981;Italy;IT;Genoa;male;1975;literature;1;for his distinctive poetry which, with great artistic sensitivity, has interpreted human values under the sign of an outlook on life with no illusions
605;John;Galsworthy;08/14/1867;1/31/1933;United Kingdom;GB;Kingston Hill;male;1932;literature;1;for his distinguished art of narration which takes its highest form in &lt;I&gt;The Forsyte Saga&lt;/I&gt;
635;Giorgos;Seferis;3/13/1900;9/20/1971;Ottoman Empire (now Turkey);TR;Smyrna (now Izmir);male;1963;literature;1;for his eminent lyrical writing, inspired by a deep feeling for the Hellenic world of culture
680;Simon;Kuznets;4/30/1901;07/08/1985;Russian Empire (now Belarus);BY;Pinsk;male;1971;economics;1;for his empirically founded interpretation of economic growth which has led to new and deepened insight into the economic and social structure and process of development
845;Barack H.;Obama;08/04/1961; ;USA;US;Honolulu, HI;male;2009;peace;1;for his extraordinary efforts to strengthen international diplomacy and cooperation between peoples
246;Paul J.;Flory;6/19/1910;09/08/1985;USA;US;Sterling, IL;male;1974;chemistry;1;for his fundamental achievements, both theoretical and experimental, in the physical chemistry of the macromolecules
279;Michael;Smith;4/26/1932;10/04/2000;United Kingdom;GB;Blackpool;male;1993;chemistry;2;for his fundamental contributions to the establishment of oligonucleotide-based, site-directed mutagenesis and its development for protein studies
61;Max;Born;12/11/1882;01/05/1970;Germany (now Poland);PL;Breslau (now Wroclaw);male;1954;physics;2;for his fundamental research in quantum mechanics, especially for his statistical interpretation of the wavefunction
254;Paul;Berg;6/30/1926; ;USA;US;New York, NY;male;1980;chemistry;2;for his fundamental studies of the biochemistry of nucleic acids, with particular regard to recombinant-DNA
232;Robert S.;Mulliken;06/07/1896;10/31/1986;USA;US;Newburyport, MA;male;1966;chemistry;1;for his fundamental work concerning chemical bonds and the electronic structure of molecules by the molecular orbital method
127;Ernst;Ruska;12/25/1906;5/27/1988;Germany;DE;Heidelberg;male;1986;physics;2;for his fundamental work in electron optics, and for the design of the first electron microscope
594;Wladyslaw Stanislaw;Reymont;05/07/1867;12/05/2025;Russian Empire (now Poland);PL;Kobiele Wielkie;male;1924;literature;1;for his great national epic, &lt;I&gt;The Peasants&lt;/I&gt;
654;Isaac Bashevis;Singer;7/14/1904;7/24/1991;Russian Empire (now Poland);PL;Leoncin;male;1978;literature;1;for his impassioned narrative art which, with roots in a Polish-Jewish cultural tradition, brings universal human conditions to life
629;Boris Leonidovich;Pasternak;02/10/1890;5/30/1960;Russia;RU;Moscow;male;1958;literature;1;for his important achievement both in contemporary lyrical poetry and in the field of the great Russian epic tradition
833;Martti;Ahtisaari;6/23/1937; ;Finland (now Russia);RU;Viipuri (now Vyborg);male;2008;peace;1;for his important efforts, on several continents and over more than three decades, to resolve international conflicts
628;Albert;Camus;11/07/1913;01/04/1960;French Algeria (now Algeria);DZ;Mondovi;male;1957;literature;1;for his important literary production, which with clear-sighted earnestness illuminates the problems of the human conscience in our times
617;Hermann;Hesse;07/02/1877;08/09/1962;Germany;DE;Calw;male;1946;literature;1;for his inspired writings which, while growing in boldness and penetration, exemplify the classical humanitarian ideals and high qualities of style
142;Georges;Charpak;08/01/1924;9/29/2010;Poland;PL;Dabrovica;male;1992;physics;1;for his invention and development of particle detectors, in particular the multiwire proportional chamber
93;Dennis;Gabor;06/05/1900;02/08/1979;Hungary;HU;Budapest;male;1971;physics;1;for his invention and development of the holographic method
17;Nils Gustaf;Dal_n;11/30/1869;12/09/1937;Sweden;SE;Stenstorp;male;1912;physics;1;for his invention of automatic regulators for use in conjunction with gas accumulators for illuminating lighthouses and buoys
181;Fritz;Pregl;09/03/1869;12/13/1930;Austria-Hungary (now Slovenia);SI;Laibach (now Ljubljana);male;1923;chemistry;1;for his invention of the method of micro-analysis of organic substances
278;Kary B.;Mullis;12/28/1944; ;USA;US;Lenoir, NC;male;1993;chemistry;2;for his invention of the polymerase chain reaction (PCR) method
297;Robert;Koch;12/11/1843;5/27/2010;Germany;DE;Clausthal (now Clausthal-Zellerfeld);male;1905;medicine;1;for his investigations and discoveries in relation to tuberculosis
167;Ernest;Rutherford;08/30/1871;10/19/1937;New Zealand;NZ;Nelson;male;1908;chemistry;1;for his investigations into the disintegration of the elements, and the chemistry of radioactive substances
184;Heinrich Otto;Wieland;06/04/1877;08/05/1957;Germany;DE;Pforzheim;male;1927;chemistry;1;for his investigations of the constitution of the bile acids and related substances
8;Lord Rayleigh;(John William Strutt);11/12/1842;6/30/1919;United Kingdom;GB;Langford Grove, Maldon, Essex;male;1904;physics;1;for his investigations of the densities of the most important gases and for his discovery of argon in connection with these studies
52;Sir Edward Victor;Appleton;09/06/1892;4/21/1965;United Kingdom;GB;Bradford;male;1947;physics;1;for his investigations of the physics of the upper atmosphere especially for the discovery of the so-called Appleton layer
196;Walter Norman;Haworth;03/19/1883;3/19/1950;United Kingdom;GB;Chorley;male;1937;chemistry;2;for his investigations on carbohydrates and vitamin C
197;Paul;Karrer;04/21/1889;6/18/1971;Russia;RU;Moscow;male;1937;chemistry;2;for his investigations on carotenoids, flavins and vitamins A and B2
207;Sir Robert;Robinson;09/13/1886;02/08/1975;United Kingdom;GB;Rufford, near Chesterfield;male;1947;chemistry;1;for his investigations on plant products of biological importance, especially the alkaloids
18;Heike;Kamerlingh Onnes;09/21/1853;2/21/1926;the Netherlands;NL;Groningen;male;1913;physics;1;for his investigations on the properties of matter at low temperatures which led, inter alia, to the production of liquid helium
552;Mikhail Sergeyevich;Gorbachev;03/02/1931; ;USSR (now Russia);RU;Privolnoye;male;1990;peace;1;for his leading role in the peace process which today characterizes important parts of the international community
855;Liu;Xiaobo;12/28/1955; ;China;CN; ;male;2010;peace;1;for his long and non-violent struggle for fundamental human rights in China
627;Juan Ram„n;Jim_nez;12/24/1881;5/29/1958;Spain;ES;Moguer;male;1956;literature;1;for his lyrical poetry, which in Spanish language constitutes an example of high spirit and artistical purity
630;Salvatore;Quasimodo;8/19/1901;6/14/1968;Italy;IT;Modica;male;1959;literature;1;for his lyrical poetry, which with classical fire expresses the tragic experience of life in our own times
624;Sir Winston Leonard Spencer;Churchill;11/30/1874;1/24/1965;United Kingdom;GB;Woodstock;male;1953;literature;1;for his mastery of historical and biographical description as well as for brilliant oratory in defending exalted human values
625;Ernest Miller;Hemingway;07/21/1899;07/02/1961;USA;US;Oak Park, IL;male;1954;literature;1;for his mastery of the art of narrative, most recently demonstrated in &lt;I&gt;The Old Man and the Sea,&lt;/I&gt; and for the influence that he has exerted on contemporary style
173;Paul;Sabatier;11/05/1854;8/14/1941;France;FR;Carcassonne;male;1912;chemistry;2;for his method of hydrogenating organic compounds in the presence of finely disintegrated metals whereby the progress of organic chemistry has been greatly advanced in recent years
34;Charles Thomson Rees;Wilson;02/14/1869;11/15/1959;Scotland;GB;Glencorse;male;1927;physics;2;for his method of making the paths of electrically charged particles visible by condensation of vapour
12;Gabriel;Lippmann;08/16/1845;7/13/1921;Luxembourg;LU;Hollerich;male;1908;physics;1;for his method of reproducing colours photographically based on the phenomenon of interference
224;Willard Frank;Libby;12/17/1908;09/08/1980;USA;US;Grand Valley, CO;male;1960;chemistry;1;for his method to use carbon-14 for age determination in archaeology, geology, geophysics, and other branches of science
589;Knut Pedersen;Hamsun;08/04/1859;2/19/1952;Norway;NO;Lom;male;1920;literature;1;for his monumental work, &lt;I&gt;Growth of the Soil&lt;/I&gt;
642;Yasunari;Kawabata;06/11/1899;4/16/1972;Japan;JP;Osaka;male;1968;literature;1;for his narrative mastery, which with great sensibility expresses the essence of the Japanese mind
659;Gabriel;GarcÍa Mˆrquez;03/06/1927;4/17/2014;Colombia;CO;Aracataca;male;1982;literature;1;for his novels and short stories, in which the fantastic and the realistic are combined in a richly composed world of imagination, reflecting a continent's life and conflicts
660;William;Golding;9/19/1911;6/19/1993;United Kingdom;GB;St. Columb Minor;male;1983;literature;1;for his novels which, with the perspicuity of realistic narrative art and the diversity and universality of myth, illuminate the human condition in the world of today
11;Albert Abraham;Michelson;12/19/1852;05/09/1931;Prussia (now Poland);PL;Strelno (now Strzelno);male;1907;physics;1;for his optical precision instruments and the spectroscopic and metrological investigations carried out with their aid
231;Robert Burns;Woodward;04/10/1917;07/08/1979;USA;US;Boston, MA;male;1965;chemistry;1;for his outstanding achievements in the art of organic synthesis
619;Thomas Stearns;Eliot;09/26/1888;01/04/1965;USA;US;St. Louis, MO;male;1948;literature;1;for his outstanding, pioneer contribution to present-day poetry
728;Jack S.;Kilby;11/08/1923;6/20/2005;USA;US;Jefferson City, MO;male;2000;physics;2;for his part in the invention of the integrated circuit
699;Franco;Modigliani;6/18/1918;9/25/2003;Italy;IT;Rome;male;1985;economics;1;for his pioneering analyses of saving and of financial markets
702;Maurice;Allais;5/31/1911;10/09/2010;France;FR;Paris;male;1988;economics;1;for his pioneering contributions to the theory of markets and efficient utilization of resources
691;Herbert A.;Simon;6/15/1916;02/09/2001;USA;US;Milwaukee, WI;male;1978;economics;1;for his pioneering research into the decision-making process within economic organizations
75;Robert;Hofstadter;02/05/1915;11/17/1990;USA;US;New York, NY;male;1961;physics;2;for his pioneering studies of electron scattering in atomic nuclei and for his thereby achieved discoveries concerning the structure of the nucleons
77;Lev Davidovich;Landau;1/22/1908;04/01/1968;Russian Empire (now Azerbaijan);AZ;Baku;male;1962;physics;1;for his pioneering theories for condensed matter, especially liquid helium
661;Jaroslav;Seifert;9/23/1901;01/10/1986;Austria-Hungary (now Czech Republic);CZ;Prague;male;1984;literature;1;for his poetry which endowed with freshness, sensuality and rich inventiveness provides a liberating image of the indomitable spirit and versatility of man
655;Odysseus;Elytis;11/02/1911;3/18/1996;Crete (now Greece);GR;Irˆklion;male;1979;literature;1;for his poetry, which, against the background of Greek tradition, depicts with sensuous strength and intellectual clear-sightedness modern man's struggle for freedom and creativeness
620;William;Faulkner;09/25/1897;07/06/1962;USA;US;New Albany, MS;male;1949;literature;1;for his powerful and artistically unique contribution to the modern American novel
64;Polykarp;Kusch;1/26/1911;3/20/1993;Germany;DE;Blankenburg;male;1955;physics;2;for his precision determination of the magnetic moment of the electron
54;Hideki;Yukawa;1/23/1907;09/08/1981;Japan;JP;Tokyo;male;1949;physics;1;for his prediction of the existence of mesons on the basis of theoretical work on nuclear forces
639;Shmuel Yosef;Agnon;07/17/1888;2/17/1970;Austria-Hungary (now Ukraine);UA;Buczacz (now Buchach);male;1966;literature;2;for his profoundly characteristic narrative art with motifs from the life of the Jewish people
634;John;Steinbeck;2/27/1902;12/20/1968;USA;US;Salinas, CA;male;1962;literature;1;for his realistic and imaginative writings, combining as they do sympathetic humour and keen social perception
203;Artturi Ilmari;Virtanen;01/15/1895;11/11/1973;Russian Empire (now Finland);FI;Helsinki;male;1945;chemistry;1;for his research and inventions in agricultural and nutrition chemistry, especially for his fodder preservation method
217;Linus Carl;Pauling;2/28/1901;8/19/1994;USA;US;Portland, OR;male;1954;chemistry;1;for his research into the nature of the chemical bond and its application to the elucidation of the structure of complex substances
248;Vladimir;Prelog;7/23/1906;01/07/1998;Austria-Hungary (now Bosnia and Herzegovina);BA;Sarajevo;male;1975;chemistry;2;for his research into the stereochemistry of organic molecules and reactions
208;Arne Wilhelm Kaurin;Tiselius;08/10/1902;10/29/1971;Sweden;SE;Stockholm;male;1948;chemistry;1;for his research on electrophoresis and adsorption analysis, especially for his discoveries concerning the complex nature of the serum proteins
225;Melvin;Calvin;04/08/1911;01/08/1997;USA;US;St. Paul, MN;male;1961;chemistry;1;for his research on the carbon dioxide assimilation in plants
76;Rudolf Ludwig;M_ssbauer;1/31/1929;9/14/2011;Germany;DE;Munich;male;1961;physics;2;for his researches concerning the resonance absorption of gamma radiation and his discovery in this connection of the effect which bears his name
188;Hans;Fischer;07/27/1881;3/31/1945;Germany;DE;Hoechst;male;1930;chemistry;1;for his researches into the constitution of haemin and chlorophyll and especially for his synthesis of haemin
176;Richard Martin;Willstatter;08/13/1872;08/03/1942;Germany;DE;Karlsruhe;male;1915;chemistry;1;for his researches on plant pigments, especially chlorophyll
934;Juan Manuel;Santos;0000/00/00; ;Colombia;CO;Bogotˆ;male;2016;peace;1;for his resolute efforts to bring the country's more than 50-year-long civil war to an end
49;Isidor Isaac;Rabi;07/29/1898;01/11/1988;Austria-Hungary (now Poland);PL;Rymanow;male;1944;physics;1;for his resonance method for recording the magnetic properties of atomic nuclei
696;George J.;Stigler;1/17/1911;12/01/1991;USA;US;Renton, WA;male;1982;economics;1;for his seminal studies of industrial structures, functioning of markets and causes and effects of public regulation
27;Niels Henrik David;Bohr;10/07/1885;11/18/1962;Denmark;DK;Copenhagen;male;1922;physics;1;for his services in the investigation of the structure of atoms and of the radiation emanating from them
26;Albert;Einstein;03/14/1879;4/18/1955;Germany;DE;Ulm;male;1921;physics;1;for his services to Theoretical Physics, and especially for his discovery of the law of the photoelectric effect
816;Gerhard;Ertl;10/10/1936; ;Germany;DE;Bad Cannstatt;male;2007;chemistry;1;for his studies of chemical processes on solid surfaces
806;Roger D.;Kornberg;4/24/1947; ;USA;US;St. Louis, MO;male;2006;chemistry;1;for his studies of the molecular basis of eukaryotic transcription
292;Ahmed H.;Zewail;2/26/1946;08/02/2016;Egypt;EG;Damanhur;male;1999;chemistry;1;for his studies of the transition states of chemical reactions using femtosecond spectroscopy
249;William N.;Lipscomb;12/09/1919;4/14/2011;USA;US;Cleveland, OH;male;1976;chemistry;1;for his studies on the structure of boranes illuminating problems of chemical bonding
123;William Alfred;Fowler;08/09/1911;3/14/1995;USA;US;Pittsburgh, PA;male;1983;physics;2;for his theoretical and experimental studies of the nuclear reactions of importance in the formation of the chemical elements in the universe
99;Brian David;Josephson;01/04/1940; ;United Kingdom;GB;Cardiff;male;1973;physics;2;for his theoretical predictions of the properties of a supercurrent through a tunnel barrier, in particular those phenomena which are generally known as the Josephson effects
122;Subramanyan;Chandrasekhar;10/19/1910;8/21/1995;India (now Pakistan);PK;Lahore;male;1983;physics;2;for his theoretical studies of the physical processes of importance to the structure and evolution of the stars
121;Kenneth G.;Wilson;06/08/1936;6/15/2013;USA;US;Waltham, MA;male;1982;physics;1;for his theory for critical phenomena in connection with phase transitions
586;Karl Adolph;Gjellerup;06/02/1857;10/11/2019;Denmark;DK;Roholte;male;1917;literature;2;for his varied and rich poetry, which is inspired by lofty ideals
603;Sinclair;Lewis;02/07/1885;01/10/1951;USA;US;Sauk Centre, MN;male;1930;literature;1;for his vigorous and graphic art of description and his ability to create, with wit and humour, new types of characters
626;Halld„r Kiljan;Laxness;4/23/1902;02/08/1998;Iceland;IS;Reykjavik;male;1955;literature;1;for his vivid epic power which has renewed the great narrative art of Iceland
641;Miguel Angel;Asturias;10/19/1899;06/09/1974;Guatemala;GT;Guatemala City;male;1967;literature;1;for his vivid literary achievement, deep-rooted in the national traits and traditions of Indian peoples of Latin America
725;Kim;Dae-jung;12/03/1925;8/18/2009;Korea (now South Korea);KR;Mokpo;male;2000;peace;1;for his work for democracy and human rights in South Korea and in East Asia in general, and for peace and reconciliation with North Korea in particular
549;Oscar;Arias Sˆnchez;9/13/1941; ;Costa Rica;CR;Heredia;male;1987;peace;1;for his work for peace in Central America, efforts which led to the accord signed in Guatemala on August 7 this year
218;Vincent;du Vigneaud;5/18/1901;12/11/1978;USA;US;Chicago, IL;male;1955;chemistry;1;for his work on biochemically important sulphur compounds, especially for the first synthesis of a polypeptide hormone
198;Richard;Kuhn;12/03/1900;7/31/1967;Austria-Hungary (now Austria);AT;Vienna;male;1938;chemistry;1;for his work on carotenoids and vitamins
9;Philipp Eduard Anton;von Lenard;06/07/1862;5/20/1947;Hungary (now Slovakia);SK;Pressburg (now Bratislava);male;1905;physics;1;for his work on cathode rays
743;K. Barry;Sharpless;4/28/1941; ;USA;US;Philadelphia, PA;male;2001;chemistry;2;for his work on chirally catalysed oxidation reactions
183;The (Theodor);Svedberg;08/30/1884;2/25/1971;Sweden;SE;Fler_ng;male;1926;chemistry;1;for his work on disperse systems
294;Ronald;Ross;05/13/1857;9/16/1932;India;IN;Almora;male;1902;medicine;1;for his work on malaria, by which he has shown how it enters the organism and thereby has laid the foundation for successful research on this disease and methods of combating it
221;Lord (Alexander R.);Todd;10/02/1907;01/10/1997;Scotland;GB;Glasgow;male;1957;chemistry;1;for his work on nucleotides and nucleotide co-enzymes
200;Leopold;Ruzicka;09/13/1887;9/26/1976;Austria-Hungary (now Croatia);HR;Vukovar;male;1939;chemistry;2;for his work on polymethylenes and higher terpenes
241;Christian B.;Anfinsen;3/26/1916;5/14/1995;USA;US;Monessen, PA;male;1972;chemistry;2;for his work on ribonuclease, especially concerning the connection between the amino acid sequence and the biologically active conformation
293;Emil Adolf;von Behring;03/15/1854;3/31/2017;Prussia (now Poland);PL;"Hansdorf (now Jankowa &#379;aga&#324;ska)";male;1901;medicine;1;for his work on serum therapy, especially its application against diphtheria, by which he has opened a new road in the domain of medical science and thereby placed in the hands of the physician a victorious weapon against illness and deaths
199;Adolf Friedrich Johann;Butenandt;3/24/1903;1/18/1995;Germany;DE;Bremerhaven-Lehe;male;1939;chemistry;2;for his work on sex hormones
305;Allvar;Gullstrand;06/05/1862;7/28/1930;Sweden;SE;Landskrona;male;1911;medicine;1;for his work on the dioptrics of the eye
32;Jean Baptiste;Perrin;09/30/1870;4/17/1942;France;FR;Lille;male;1926;physics;1;for his work on the discontinuous structure of matter, and especially for his discovery of sedimentation equilibrium
28;Robert Andrews;Millikan;03/22/1868;12/19/1953;USA;US;Morrison, IL;male;1923;physics;1;for his work on the elementary charge of electricity and on the photoelectric effect
15;Johannes Diderik;van der Waals;11/23/1837;03/08/1923;the Netherlands;NL;Leiden;male;1910;physics;1;for his work on the equation of state for gases and liquids
260;Henry;Taube;11/30/1915;11/16/2005;Canada;CA;Neudorf;male;1983;chemistry;1;for his work on the mechanisms of electron transfer reactions, especially in metal complexes
308;Robert;Berény;04/22/1876;04/08/1936;Austria;AT;Vienna;male;1914;medicine;1;for his work on the physiology and pathology of the vestibular apparatus
303;Emil Theodor;Kocher;08/25/1841;7/27/2017;Switzerland;CH;Berne;male;1909;medicine;1;for his work on the physiology, pathology and surgery of the thyroid gland
37;Sir Chandrasekhara Venkata;Raman;11/07/1888;11/21/1970;India;IN;Tiruchirappalli;male;1930;physics;1;for his work on the scattering of light and for the discovery of the effect named after him
247;John Warcup;Cornforth;09/07/1917;12/08/2013;Australia;AU;Sydney;male;1975;chemistry;2;for his work on the stereochemistry of enzyme-catalyzed reactions
222;Frederick;Sanger;8/13/1918;11/19/2013;United Kingdom;GB;Rendcombe;male;1958;chemistry;1;for his work on the structure of proteins, especially that of insulin
35;Owen Willans;Richardson;04/26/1879;2/15/1959;United Kingdom;GB;Dewsbury;male;1928;physics;1;for his work on the thermionic phenomenon and especially for the discovery of the law named after him
201;George;de Hevesy;08/01/1885;07/05/1966;Austria-Hungary (now Hungary);HU;Budapest;male;1943;chemistry;1;for his work on the use of isotopes as tracers in the study of chemical processes
318;Charles Jules Henri;Nicolle;09/21/1866;2/28/1936;France;FR;Rouen;male;1928;medicine;1;for his work on typhus
596;George Bernard;Shaw;07/26/1856;11/02/1950;Ireland;IE;Dublin;male;1925;literature;1;for his work which is marked by both idealism and humanity, its stimulating satire often being infused with a singular poetic beauty
637;Jean-Paul;Sartre;6/21/1905;4/15/1980;France;FR;Paris;male;1964;literature;1;for his work which, rich in ideas and filled with the spirit of freedom and the quest for truth, has exerted a far-reaching influence on our age
647;Heinrich;Bell;12/21/1917;7/16/1985;Germany;DE;Cologne;male;1972;literature;1;for his writing which through its combination of a broad perspective on his time and a sensitive skill in characterization has contributed to a renewal of German literature
643;Samuel;Beckett;4/13/1906;12/22/1989;Ireland;IE;Dublin;male;1969;literature;1;for his writing, which - in new forms for the novel and drama - in the destitution of modern man acquires its elevation
667;Octavio;Paz;3/31/1914;4/19/1998;Mexico;MX;Mexico City;male;1990;literature;1;for impassioned writing with wide horizons, characterized by sensuous intelligence and humanistic integrity
923;Aziz;Sancar;09/08/1946; ;Turkey;TR;Savur;male;2015;chemistry;3;for mechanistic studies of DNA repair
922;Paul;Modrich;6/13/1946; ;USA;US;Raton, NM;male;2015;chemistry;3;for mechanistic studies of DNA repair
921;Tomas;Lindahl;1/28/1938; ;Sweden;SE;Stockholm;male;2015;chemistry;3;for mechanistic studies of DNA repair
772;Clive W.J.;Granger;09/04/1934;5/27/2009;United Kingdom;GB;Swansea;male;2003;economics;2;for methods of analyzing economic time series with common trends (cointegration)
771;Robert F.;Engle III;11/10/1942; ;USA;US;Syracuse, NY;male;2003;economics;2;for methods of analyzing economic time series with time-varying volatility (ARCH)
853;Akira;Suzuki;09/12/1930; ;Japan;JP;Mukawa;male;2010;chemistry;3;for palladium-catalyzed cross couplings in organic synthesis
852;Ei-ichi;Negishi;7/14/1935; ;China;CN;Changchun;male;2010;chemistry;3;for palladium-catalyzed cross couplings in organic synthesis
851;Richard F.;Heck;8/15/1931;10/09/2015;USA;US;Springfield, MA;male;2010;chemistry;3;for palladium-catalyzed cross couplings in organic synthesis
753;Raymond;Davis Jr.;10/14/1914;5/31/2006;USA;US;Washington, DC;male;2002;physics;4;for pioneering contributions to astrophysics, in particular for the detection of cosmic neutrinos
754;Masatoshi;Koshiba;9/19/1926; ;Japan;JP;Toyohashi;male;2002;physics;4;for pioneering contributions to astrophysics, in particular for the detection of cosmic neutrinos
755;Riccardo;Giacconi;10/06/1931; ;Italy;IT;Genoa;male;2002;physics;2;for pioneering contributions to astrophysics, which have led to the discovery of cosmic X-ray sources
766;Alexei A.;Abrikosov;6/25/1928; ;USSR (now Russia);RU;Moscow;male;2003;physics;3;for pioneering contributions to the theory of superconductors and superfluids
767;Vitaly L.;Ginzburg;10/04/1916;11/08/2009;Russia;RU;Moscow;male;2003;physics;3;for pioneering contributions to the theory of superconductors and superfluids
768;Anthony J.;Leggett;3/26/1938; ;United Kingdom;GB;London;male;2003;physics;3;for pioneering contributions to the theory of superconductors and superfluids
